"V1","V2","V3","V4","V5","V6","V7"
0.0640178026212379,0.0454889032104984,0.391523627165705,0.299789162656292,0.547470941707492,0.228381687318906,0.843401832329109
0.315254645795561,0.134562548500486,0.387126835982315,0.517201168448664,0.370581686685793,0.0963118681479245,0.714582565250807
0.173801560689695,0.603488511736505,0.41521100360807,0.769823170353659,0.102329641719349,0.767291964294389,0.882905599543825
0.921034194068052,0.373056882004254,0.394280769433826,0.938808069596998,0.213982512735762,0.948789659406059,0.0420969091048464
0.984113180836663,0.155160731101409,0.26887912124116,0.843588775416836,0.811157552737743,0.41724327512458,0.792441987899132
0.672827866334468,0.93744936842192,0.795888754268177,0.524990007826127,0.829311646045186,0.440740219290368,0.871514320901595
0.410852169080637,0.925958533259109,0.666768620487303,0.358201525656506,0.936223886326887,0.650972769281827,0.277185116824694
0.791964106708765,0.445613194671459,0.527454472703859,0.620745431287214,0.196538351318799,0.171781681415625,0.904702035210095
0.269179742122069,0.783045694406144,0.34663757392019,0.567665774850175,0.839468916979618,0.882479286186397,0.683187165388838
0.0796421831073239,0.246516606204212,0.0203834931515157,0.595333793986589,0.508486429987475,0.647441336623393,0.191951469209045
0.35291481333971,0.0430193456569687,0.0747196913762018,0.426520223588683,0.0122244805600494,0.563138868167065,0.247339405286126
0.864105599112809,0.61694351170212,0.26451219697576,0.864907704617828,0.227313160918653,0.784284823054448,0.910784014955163
0.823359892192297,0.560678010623902,0.491650471343659,0.446660401143134,0.674847132606432,0.937818536777981,0.701765744876117
0.0148703728914261,0.0213415421424434,0.523162730158307,0.744142891697586,0.695518033136614,0.197839049476199,0.326693054140545
0.837165804796852,0.429827180884779,0.619317238839343,0.546679211062379,0.750626123399474,0.606680336954072,0.30489825970307
0.949422812988982,0.703734990574419,0.352890393937938,0.542891742466949,0.306751066854224,0.353124060673639,0.478200245198794
0.734979096189141,0.105007410612889,0.189509096521884,0.508724092816934,0.859085319953039,0.368266476285644,0.22418014060799
0.525567184959538,0.942818541286513,0.327437787188217,0.262924195890315,0.209520368549973,0.0246826995741576,0.803468246270902
0.385928921638057,0.302694996297359,0.625731038533151,0.754210376508534,0.194989868159406,0.996486863669008,0.694155385963619
0.0275388978375122,0.332720159444027,0.765385042693466,0.967909769291989,0.678085307583213,0.918943080419675,0.342965055511333
0.579701903789304,0.75863253985811,0.57623455661349,0.488740638415329,0.986696766874753,0.165416564346291,0.573441064032726
0.127586270293221,0.108011299209669,0.446685840258375,0.888230816170573,0.894472817009315,0.698179705871269,0.472825617653318
0.787324803664349,0.326876079100184,0.675810574744828,0.17321677705273,0.625263456178829,0.84946714518033,0.967298223536462
0.589574917402118,0.70609440267086,0.112130835917778,0.153729699222371,0.0358413111744449,0.769809517746791,0.270114331033081
0.110851485880092,0.829066056377254,0.692618622368202,0.243469481870532,0.763269473249093,0.508666873582639,0.37882165971864
0.487669099305756,0.185899159728549,0.57389695177786,0.00888185372389853,0.527079082467593,0.539607726217248,0.302232191713527
0.305900163271464,0.071163555379957,0.304248379335739,0.69164727457799,0.880256667838432,0.516663599213585,0.059550513301976
0.0113740355754271,0.254538983381353,0.704855468301103,0.686227745804004,0.31353102013655,0.914603826058097,0.550373455491848
0.555235467964783,0.163091405149549,0.0559077233960852,0.302684337926097,0.311576777122915,0.447104120288044,0.00269474980328232
0.337510652197525,0.803219613907859,0.691773545783944,0.246673886633478,0.931846122885123,0.188887484359555,0.822760007592849
0.378917090895586,0.193169998557307,0.0138019154835492,0.275811165023595,0.136322637149133,0.886672015714459,0.313826019095257
0.856116817704402,0.714468227987178,0.923744118869305,0.11060346498061,0.91606350954622,0.377670673076063,0.0210039901966229
0.769721510369331,0.18305175923463,0.82559217205178,0.731058804228902,0.851158457032405,0.454815626868047,0.458866559719667
0.915776553242467,0.665265105699189,0.822230718001723,0.351533774320967,0.401444860136136,0.727649960590526,0.38882162925601
0.965111178080551,0.367050754717551,0.529266792208888,0.259763860816136,0.853363310344517,0.348463513615541,0.747696540682577
0.745373785301112,0.876469895252958,0.948609837511554,0.238342394588515,0.0499097171798348,0.877192928488366,0.59294380346965
0.521068409597501,0.390121491842903,0.609213433642872,0.910092828450724,0.579421236389317,0.265041218805127,0.677149583582766
0.502571735749953,0.885231073718518,0.584479546085931,0.197922530484386,0.608020829861984,0.358765043884516,0.813525821271352
0.374815618566237,0.745017195281573,0.120249808862805,0.11607339959871,0.143295827011578,0.343373147118837,0.938922458828427
0.808651204830967,0.145293023220263,0.86314063732978,0.710411228879355,0.0588464123215526,0.12174763925653,0.734193865923211
0.153924079651013,0.355097925475799,0.235603259121999,0.0372051046453416,0.819160170827061,0.114654358644038,0.622389979731292
0.659668985389173,0.0602419939916581,0.0333271251041442,0.903874173713848,0.549522444315255,0.676260152247734,0.980255237325095
0.492873086389154,0.00146212037000805,0.896598622492515,0.787226924926974,0.124428374150768,0.658113334852271,0.179803023749031
0.447450091229752,0.0504099899064749,0.125069755402394,0.584355201228522,0.277445012529381,0.685401837475598,0.554244526473805
0.40644471420534,0.610579400804825,0.582711477625184,0.917036214262247,0.179445826565847,0.796128660485148,0.860255303853191
0.9118865080541,0.00411207226384431,0.378873821479268,0.611107226983644,0.772939800966531,0.56537531725876,0.466461660915986
0.506673223322257,0.0146936025107279,0.0954769188975915,0.0942232896769419,0.301574686379172,0.250336800312623,0.135868418675847
0.616084731157869,0.649363009670749,0.3173716563005,0.142167656959966,0.515938765797764,0.00124365126434714,0.453113582306542
0.255796580434777,0.269484392250888,0.373641510351561,0.96159744513128,0.555740750321187,0.897508014991879,0.977218644793145
0.0284173805434257,0.310524222680368,0.631813906591386,0.0527905980423093,0.0215612234175205,0.805012166172266,0.367334932919592
0.327065418799408,0.420344833692536,0.799567645741627,0.633580642551184,0.107868764135987,0.43113351075165,0.781689151439816
0.975457151087001,0.450771013837308,0.155113943575881,0.149368511426263,0.914416239632294,0.542369114418514,0.251148177993484
0.160296882539988,0.458620379947126,0.12882111972291,0.872887980321422,0.463173609217629,0.411249648391269,0.263900270675309
0.246971979041584,0.755443000920117,0.787039474559017,0.379995194235817,0.389689178018831,0.977677722987719,0.397457269002683
0.72728139117267,0.466916168343276,0.241567415473051,0.367875235317275,0.205398550939746,0.525009004064836,0.844282711925916
0.757532046467997,0.685168522241525,0.293051424982026,0.473862989258952,0.996763477837667,0.481642857641913,0.409063711669296
0.0707433565054089,0.304770091487095,0.453468193842098,0.3188564763451,0.161650166777894,0.393015446516685,0.643373291579075
0.264386946680956,0.54760828448832,0.461943404089659,0.500627139572985,0.598348984041251,0.106062132670544,0.0312960315234959
0.17135556733422,0.638012934145518,0.0567076419023797,0.47970162661653,0.764316695809364,0.832041051162407,0.927041845079511
0.302376423729584,0.799764858111739,0.110062083919533,0.80659023958724,0.613585874662735,0.26303267756477,0.212183279220946
0.328552878439426,0.81953073919192,0.382124881752767,0.0628363450914621,0.792414271504618,0.971452003637329,0.766692726733163
0.813103448085487,0.721293857029639,0.834886608614586,0.734644118052907,0.348009731235914,0.795773245550692,0.557909800552763
0.117572802850977,0.821396834957413,0.507874552064575,0.766835320866667,0.502929132937454,0.514398307619616,0.0459153767293319
0.473590645111166,0.149478329218924,0.912681254004128,0.605723511360586,0.00815966840926558,0.675197608483955,0.488991238300689
0.845802145972848,0.612232745382003,0.193970006029122,0.21656172995735,0.968335008644499,0.749403547565453,0.384839799665846
0.754063441130333,0.626565709413029,0.660171565248631,0.942655224632472,0.736125973047689,0.00689324756618589,0.71939394234959
0.639754628534429,0.73224601179827,0.252175100535154,0.57453168893978,0.636371330766939,0.741549062406644,0.257330865724012
0.606873476938345,0.540141111559235,0.562127044525929,0.79474549557548,0.94092520746775,0.780337837341242,0.265122837372124
0.250718924183398,0.28717701589223,0.759414823926985,0.970323229628615,0.325085832661949,0.33226317362301,0.634645531998947
0.508811082048342,0.196837776416913,0.829292670399882,0.0756460892613977,0.0655535205751658,0.694151538622566,0.0380075985342264
0.490747440975159,0.910047740992159,0.442879865485243,0.997292535173707,0.00665519161522388,0.23974150685221,0.462180909948423
0.361497763357125,0.00977020993363112,0.495365803428926,0.000362883950583637,0.822324736170471,0.520227148887701,0.413006604660302
0.717941570029594,0.872650639328174,0.964505776453763,0.0142215530350804,0.592602626770735,0.124168309392408,0.187151501694694
0.774413383621722,0.98903012238536,0.362240876587108,0.863365822401829,0.441801536210813,0.0623778367191553,0.1511732035717
0.297306638603099,0.848482892691158,0.0846182377897203,0.913892736096866,0.538539232540876,0.149869403659366,0.900566770859994
0.293941840243526,0.669693583723158,0.836416056677699,0.528136354132555,0.0319411895563826,0.824191002178937,0.162109228365123
0.113932464833371,0.437583446283825,0.84704697941523,0.201467410733923,0.434647244938649,0.412405625910498,0.917448546198197
0.156537068349309,0.84208912990801,0.246336724760942,0.132182559316047,0.68218481247779,0.449277027423494,0.283002951647155
0.256217060752213,0.762547814364545,0.884428948135115,0.207472734260373,0.798932039055973,0.92371809641365,0.969069336164743
0.0934454354308546,0.259938181525096,0.516643793253228,0.353969592690468,0.979612839065492,0.790308895541355,0.331097028994933
0.441321986486204,0.584821423104033,0.670416349299252,0.929376321240328,0.044241824651137,0.399623768254183,0.351344237199053
0.946025933207944,0.508623077291064,0.312552204496227,0.0674616120392457,0.812709115057252,0.703944690426812,0.651434014672413
0.0172656509689987,0.957344756645151,0.17913296634797,0.58009485068731,0.222464461984113,0.592664590741508,0.494698427014053
0.609858009837568,0.189715303397737,0.594588908753358,0.187781744715758,0.580925179133192,0.577774014916271,0.849813482337631
0.961805446079001,0.317303563738242,0.260803912600502,0.215637669778429,0.542478537769988,0.959759545585141,0.0750602992372587
0.628778863486834,0.222429951239377,0.426945124382153,0.780435157729313,0.0550136126605794,0.854832098962739,0.685663046749309
0.934994914771058,0.331001894610003,0.0907982005802914,0.868400448235683,0.464457180941477,0.866183074172586,0.775438352438621
0.582070054846816,0.945950061690994,0.420152506888844,0.496790276947431,0.399384806406684,0.200417159987614,0.776031905745156
0.223851890537888,0.501596608761698,0.996675217743963,0.368282581361011,0.648201411880553,0.56973833605554,0.274791962600313
0.603561765141785,0.322961703860201,0.687830821305513,0.23199933571741,0.884961105937138,0.664659004339948,0.519413958854973
0.537926487644203,0.228656450758688,0.0161028879703954,0.613174495424144,0.732934395131655,0.279640859155916,0.433677727087401
0.187401298414916,0.413400476427749,0.710426898152567,0.712792597527616,0.522934950513765,0.145441397387534,0.604832008706406
